Sample Age,Mean Resolution,5th Percentile Resolution,95th Percentile Resolution, Uncertainty Used
-12663.5,580.662503,528.747597,624.997159,32.599320
-12663,580.722095,528.747597,624.997159,32.599117
-12662.5,580.781688,528.747597,624.997159,32.598914
-12662,580.841281,528.747597,624.997159,32.598711
-12661.5,580.900873,528.747597,624.997159,32.598508
-12661,580.960466,528.747597,624.997159,32.598305
-12660.5,581.020059,528.747597,624.997159,32.598103
-12660,581.079651,528.747597,624.997159,32.597900
-12659.5,581.139244,528.747597,624.997159,32.597697
-12659,581.198837,528.747597,624.997159,32.597494
-12658.5,581.314609,528.747597,624.997159,32.597088
-12658,581.430381,528.747597,624.997159,32.596682
-12657.5,581.546153,528.747597,624.997159,32.596276
-12657,581.661925,528.747597,624.997159,32.595871
-12656.5,581.777697,528.747597,624.997159,32.595465
-12656,581.893469,528.747597,624.997159,32.595059
-12655.5,582.009241,528.747597,624.997159,32.594653
-12655,582.125013,528.747597,624.997159,32.594248
-12654.5,582.240785,528.747597,624.997159,32.593842
-12654,582.356557,528.997595,624.997159,32.593436
-12653.5,582.467926,528.997595,624.997159,32.593030
-12653,582.579296,528.997595,624.997159,32.592625
-12652.5,582.690666,528.997595,624.997159,32.592219
-12652,582.802036,528.997595,624.997159,32.591813
-12651.5,582.913405,528.997595,624.997159,32.591407
-12651,583.024775,528.997595,624.997159,32.591002
-12650.5,583.136145,528.997595,624.997159,32.590596
-12650,583.247515,528.997595,624.997159,32.590190
-12649.5,583.358884,528.997595,624.997159,32.589784
-12649,583.470254,528.997595,624.997159,32.589379
-12648.5,583.577416,528.997595,624.997159,32.588973
-12648,583.684579,528.997595,624.997159,32.588567
-12647.5,583.791741,528.997595,624.997159,32.588162
-12647,583.898903,529.247594,624.997159,32.587756
-12646.5,584.006066,529.247594,624.997159,32.587350
-12646,584.113228,529.247594,624.997159,32.586945
-12645.5,584.220390,529.247594,624.997159,32.586539
-12645,584.327553,529.247594,624.997159,32.586133
-12644.5,584.434715,529.247594,624.997159,32.585728
-12644,584.541877,529.247594,624.997159,32.585322
-12643.5,584.593947,529.247594,624.997159,32.585119
-12643,584.646016,529.247594,624.997159,32.584916
-12642.5,584.698086,529.247594,624.997159,32.584714
-12642,584.750155,529.247594,624.997159,32.584511
-12641.5,584.802225,529.247594,624.997159,32.584308
-12641,584.854294,529.247594,624.997159,32.584105
-12640.5,584.906363,529.247594,624.997159,32.583902
-12640,584.958433,529.247594,624.997159,32.583699
-12639.5,585.010502,529.247594,624.997159,32.583497
-12639,585.062572,529.247594,624.997159,32.583294
-12638.5,585.137482,529.247594,624.997159,32.582889
-12638,585.212393,529.247594,624.997159,32.582483
-12637.5,585.287303,529.247594,624.997159,32.582078
-12637,585.362214,529.247594,624.997159,32.581673
-12636.5,585.437124,529.247594,624.997159,32.581268
-12636,585.512035,529.247594,624.997159,32.580862
-12635.5,585.586946,529.247594,624.997159,32.580457
-12635,585.661856,529.247594,624.997159,32.580052
-12634.5,585.736767,529.247594,624.997159,32.579647
-12634,585.811677,529.247594,624.997159,32.579241
-12633.5,585.983172,529.247594,624.997159,32.578633
-12633,586.154666,529.497593,624.997159,32.578024
-12632.5,586.326160,529.747592,624.997159,32.577415
-12632,586.497655,529.747592,624.997159,32.576807
-12631.5,586.669149,529.747592,624.997159,32.576198
-12631,586.840644,529.747592,624.997159,32.575589
-12630.5,587.012138,529.747592,624.997159,32.574981
-12630,587.183632,529.747592,624.997159,32.574372
-12629.5,587.355127,529.747592,624.997159,32.573763
-12629,587.526621,529.747592,624.997159,32.573155
-12628.5,587.597941,529.747592,624.997159,32.572750
-12628,587.669261,529.747592,624.997159,32.572344
-12627.5,587.740581,529.747592,624.997159,32.571939
-12627,587.811901,529.747592,624.997159,32.571534
-12626.5,587.883221,529.747592,624.997159,32.571129
-12626,587.954541,529.747592,624.997159,32.570724
-12625.5,588.025861,529.747592,626.247153,32.570319
-12625,588.097181,529.747592,626.247153,32.569914
-12624.5,588.168501,529.747592,626.247153,32.569509
-12624,588.239821,529.747592,627.747147,32.569104
-12623.5,588.331741,529.747592,627.747147,32.568698
-12623,588.423661,529.747592,627.747147,32.568293
-12622.5,588.515581,529.747592,627.747147,32.567887
-12622,588.607501,529.747592,627.747147,32.567482
-12621.5,588.699421,529.997591,628.997141,32.567077
-12621,588.791341,529.997591,628.997141,32.566671
-12620.5,588.883261,529.997591,628.997141,32.566266
-12620,588.975181,529.997591,628.997141,32.565860
-12619.5,589.067101,529.997591,628.997141,32.565455
-12619,589.159021,529.997591,630.247135,32.565049
-12618.5,589.248401,529.997591,630.247135,32.564644
-12618,589.337780,529.997591,630.247135,32.564239
-12617.5,589.427160,529.997591,630.247135,32.563833
-12617,589.516540,529.997591,630.247135,32.563428
-12616.5,589.605920,529.997591,631.747128,32.563023
-12616,589.695300,529.997591,631.747128,32.562617
-12615.5,589.784679,529.997591,631.747128,32.562212
-12615,589.874059,529.997591,631.747128,32.561806
-12614.5,589.963439,529.997591,631.747128,32.561401
-12614,590.052819,529.997591,632.497125,32.560996
-12613.5,590.182804,529.997591,632.497125,32.560388
-12613,590.312790,529.997591,632.497125,32.559780
-12612.5,590.442775,529.997591,633.497120,32.559172
-12612,590.572760,530.247590,633.497120,32.558564
-12611.5,590.702746,530.247590,633.497120,32.557956
-12611,590.832731,530.247590,633.497120,32.557348
-12610.5,590.962717,530.247590,634.620673,32.556740
-12610,591.092702,530.747587,634.620673,32.556132
-12609.5,591.222687,530.747587,634.620673,32.555524
-12609,591.352673,530.747587,635.747110,32.554916
-12608.5,591.437078,530.747587,635.747110,32.554511
-12608,591.521484,530.747587,635.747110,32.554106
-12607.5,591.605890,530.747587,635.747110,32.553700
-12607,591.690295,530.747587,635.747110,32.553295
-12606.5,591.774701,530.747587,636.997105,32.552890
-12606,591.859107,530.747587,636.997105,32.552485
-12605.5,591.943512,530.747587,636.997105,32.552079
-12605,592.027918,530.871380,636.997105,32.551674
-12604.5,592.112324,530.871380,636.997105,32.551269
-12604,592.196729,530.871380,637.747101,32.550864
-12603.5,592.279724,530.871380,637.747101,32.550458
-12603,592.362719,530.871380,637.747101,32.550053
-12602.5,592.445714,530.997586,637.747101,32.549648
-12602,592.528708,530.997586,637.747101,32.549243
-12601.5,592.611703,530.997586,638.747097,32.548838
-12601,592.694698,530.997586,638.747097,32.548432
-12600.5,592.777692,531.247585,638.747097,32.548027
-12600,592.860687,531.247585,638.747097,32.547622
-12599.5,592.943682,531.247585,638.747097,32.547217
-12599,593.026677,531.247585,639.997091,32.546812
-12598.5,593.149275,531.247585,639.997091,32.546204
-12598,593.271873,531.247585,639.997091,32.545596
-12597.5,593.394471,531.247585,639.997091,32.544988
-12597,593.517069,531.497584,641.120629,32.544381
-12596.5,593.639667,531.497584,641.120629,32.543773
-12596,593.762265,531.746374,641.120629,32.543165
-12595.5,593.884863,531.747583,641.997082,32.542558
-12595,594.007461,531.747583,641.997082,32.541950
-12594.5,594.130060,531.747583,641.997082,32.541342
-12594,594.252658,531.747583,642.747078,32.540735
-12593.5,594.333636,531.747583,642.747078,32.540329
-12593,594.414614,531.871374,642.747078,32.539924
-12592.5,594.495593,531.997582,642.747078,32.539519
-12592,594.576571,531.997582,642.747078,32.539114
-12591.5,594.657549,531.997582,643.997073,32.538709
-12591,594.738527,531.997582,643.997073,32.538304
-12590.5,594.819506,532.246371,643.997073,32.537899
-12590,594.900484,532.247581,643.997073,32.537494
-12589.5,594.981462,532.247581,643.997073,32.537089
-12589,595.062440,532.247581,644.620605,32.536684
-12588.5,595.181080,532.247581,644.620605,32.536076
-12588,595.299720,532.497580,644.620605,32.535468
-12587.5,595.418359,532.497580,644.620605,32.534860
-12587,595.536999,532.747578,644.620605,32.534252
-12586.5,595.655639,532.747578,645.497066,32.533644
-12586,595.774278,532.747578,645.497066,32.533037
-12585.5,595.892918,532.997577,645.497066,32.532429
-12585,596.011558,533.246364,645.497066,32.531821
-12584.5,596.130197,533.247576,645.497066,32.531213
-12584,596.248837,533.497575,645.497066,32.530605
-12583.5,596.327371,533.497575,645.997064,32.530200
-12583,596.405906,533.497575,645.997064,32.529795
-12582.5,596.484440,533.497575,645.997064,32.529390
-12582,596.562974,533.497575,645.997064,32.528985
-12581.5,596.641509,533.497575,645.997064,32.528580
-12581,596.720043,533.497575,646.997059,32.528175
-12580.5,596.798578,533.497575,646.997059,32.527770
-12580,596.877112,534.747569,646.997059,32.527365
-12579.5,596.955646,534.747569,646.997059,32.526960
-12579,597.034181,534.747569,646.997059,32.526556
-12578.5,597.153464,534.747569,647.997055,32.525948
-12578,597.272747,536.247562,647.997055,32.525341
-12577.5,597.392030,536.247562,647.997055,32.524734
-12577,597.511313,536.247562,648.997050,32.524126
-12576.5,597.630597,537.247558,648.997050,32.523519
-12576,597.749880,537.247558,648.997050,32.522912
-12575.5,597.869163,537.247558,649.497048,32.522304
-12575,597.988446,537.247558,649.497048,32.521697
-12574.5,598.107729,538.497552,649.497048,32.521090
-12574,598.227012,538.497552,649.497048,32.520482
-12573.5,598.308040,538.497552,650.497043,32.520077
-12573,598.389068,538.497552,650.497043,32.519673
-12572.5,598.470096,539.997545,650.497043,32.519268
-12572,598.551124,539.997545,650.497043,32.518863
-12571.5,598.632152,539.997545,650.497043,32.518458
-12571,598.713180,539.997545,651.245560,32.518053
-12570.5,598.794208,539.997545,651.245560,32.517649
-12570,598.875236,541.497539,651.245560,32.517244
-12569.5,598.956264,541.497539,651.245560,32.516839
-12569,599.037292,541.497539,651.245560,32.516434
-12568.5,599.105710,541.497539,651.245560,32.516029
-12568,599.174128,542.747533,651.997036,32.515624
-12567.5,599.242546,542.747533,651.997036,32.515219
-12567,599.310964,542.747533,651.997036,32.514814
-12566.5,599.379382,544.247526,651.997036,32.514408
-12566,599.447799,544.247526,651.997036,32.514003
-12565.5,599.516217,544.247526,651.997036,32.513598
-12565,599.584635,546.497516,651.997036,32.513193
-12564.5,599.653053,546.497516,651.997036,32.512788
-12564,599.721471,546.497516,651.997036,32.512383
-12563.5,599.803756,546.497516,652.747033,32.511978
-12563,599.886041,548.497507,652.747033,32.511573
-12562.5,599.968327,548.497507,652.747033,32.511169
-12562,600.050612,548.497507,652.747033,32.510764
-12561.5,600.132897,548.497507,652.747033,32.510359
-12561,600.215182,548.497507,653.747028,32.509955
-12560.5,600.297468,550.247499,653.747028,32.509550
-12560,600.379753,550.247499,653.747028,32.509145
-12559.5,600.462038,550.247499,653.747028,32.508740
-12559,600.544323,550.247499,653.747028,32.508336
-12558.5,600.672322,550.247499,654.995534,32.507729
-12558,600.800320,550.497498,654.995534,32.507122
-12557.5,600.928318,551.997491,654.995534,32.506515
-12557,601.056316,551.997491,655.997018,32.505908
-12556.5,601.184315,552.247490,655.997018,32.505301
-12556,601.312313,552.247490,655.997018,32.504694
-12555.5,601.440311,554.247481,655.997018,32.504087
-12555,601.568309,554.997477,656.997014,32.503480
-12554.5,601.696308,554.997477,656.997014,32.502873
-12554,601.824306,556.247472,656.997014,32.502266
-12553.5,601.913127,556.247472,657.997009,32.501861
-12553,602.001948,557.247467,657.997009,32.501457
-12552.5,602.090769,557.247467,657.997009,32.501052
-12552,602.179591,557.247467,657.997009,32.500647
-12551.5,602.268412,558.497461,657.997009,32.500243
-12551,602.357233,558.497461,658.997005,32.499838
-12550.5,602.446054,558.997459,658.997005,32.499434
-12550,602.534876,558.997459,658.997005,32.499029
-12549.5,602.623697,558.997459,658.997005,32.498624
-12549,602.712518,561.247449,658.997005,32.498220
-12548.5,602.804453,561.247449,658.997005,32.497815
-12548,602.896387,561.247449,659.747001,32.497411
-12547.5,602.988322,561.247449,659.747001,32.497006
-12547,603.080257,561.247449,659.747001,32.496602
-12546.5,603.172191,564.247435,659.747001,32.496197
-12546,603.264126,564.247435,659.747001,32.495793
-12545.5,603.356061,565.151433,660.496998,32.495388
-12545,603.447995,565.151433,660.496998,32.494984
-12544.5,603.539930,565.151433,660.496998,32.494579
-12544,603.631865,565.151433,660.496998,32.494174
-12543.5,603.701803,565.151433,660.496998,32.493770
-12543,603.771742,565.151433,660.496998,32.493365
-12542.5,603.841680,565.151433,661.746992,32.492960
-12542,603.911618,565.151433,661.746992,32.492555
-12541.5,603.981557,565.151433,661.746992,32.492150
-12541,604.051495,565.151433,661.746992,32.491745
-12540.5,604.121434,565.151433,661.746992,32.491341
-12540,604.191372,565.151433,661.746992,32.490936
-12539.5,604.261311,565.151433,661.746992,32.490531
-12539,604.331249,565.151433,661.746992,32.490126
-12538.5,604.428798,565.151433,661.746992,32.489722
-12538,604.526346,565.151433,662.620482,32.489317
-12537.5,604.623895,565.308003,662.620482,32.488913
-12537,604.721443,565.308003,662.620482,32.488508
-12536.5,604.818992,565.308003,662.620482,32.488104
-12536,604.916540,565.308003,662.620482,32.487699
-12535.5,605.014089,565.308003,663.495476,32.487295
-12535,605.111638,565.308003,663.495476,32.486891
-12534.5,605.209186,565.308003,663.495476,32.486486
-12534,605.306735,565.308003,663.495476,32.486082
-12533.5,605.356996,565.308003,663.495476,32.485879
-12533,605.407257,565.308003,663.495476,32.485677
-12532.5,605.457518,565.308003,664.495469,32.485475
-12532,605.507779,565.308003,664.495469,32.485273
-12531.5,605.558040,565.308003,664.495469,32.485071
-12531,605.608301,565.308003,664.495469,32.484868
-12530.5,605.658562,565.308003,664.495469,32.484666
-12530,605.708823,565.308003,664.495469,32.484464
-12529.5,605.759085,565.308003,664.495469,32.484262
-12529,605.809346,565.308003,664.495469,32.484060
-12528.5,605.912949,565.308003,664.495469,32.483655
-12528,606.016553,565.308003,665.745461,32.483251
-12527.5,606.120157,565.308003,665.745461,32.482847
-12527,606.223761,565.308003,665.745461,32.482442
-12526.5,606.327365,565.308003,665.745461,32.482038
-12526,606.430969,565.308003,665.745461,32.481633
-12525.5,606.534573,565.308003,666.746969,32.481229
-12525,606.638176,565.308003,666.746969,32.480825
-12524.5,606.741780,565.308003,666.746969,32.480420
-12524,606.845384,565.308003,666.746969,32.480016
-12523.5,606.953215,565.308003,666.746969,32.479612
-12523,607.061046,565.308003,668.246962,32.479207
-12522.5,607.168877,565.308003,668.246962,32.478803
-12522,607.276707,565.497430,668.246962,32.478399
-12521.5,607.384538,565.497430,668.246962,32.477994
-12521,607.492369,565.497430,668.246962,32.477590
-12520.5,607.600200,565.497430,670.496952,32.477186
-12520,607.708031,565.497430,670.496952,32.476781
-12519.5,607.815861,565.497430,670.496952,32.476377
-12519,607.923692,565.497430,670.496952,32.475973
-12518.5,608.035859,565.497430,670.496952,32.475569
-12518,608.148027,565.497430,671.996945,32.475164
-12517.5,608.260194,565.497430,671.996945,32.474760
-12517,608.372361,565.497430,671.996945,32.474356
-12516.5,608.484528,565.497430,671.996945,32.473952
-12516,608.596695,565.497430,671.996945,32.473547
-12515.5,608.708863,565.497430,673.246940,32.473143
-12515,608.821030,565.497430,673.246940,32.472739
-12514.5,608.933197,565.497430,673.246940,32.472334
-12514,609.045364,565.497430,673.246940,32.471930
-12513.5,609.103098,565.497430,673.246940,32.471728
-12513,609.160831,565.497430,673.246940,32.471526
-12512.5,609.218565,565.497430,673.246940,32.471324
-12512,609.276298,565.497430,674.746933,32.471122
-12511.5,609.334032,565.497430,674.746933,32.470920
-12511,609.391766,565.497430,674.746933,32.470718
-12510.5,609.449499,565.497430,674.746933,32.470515
-12510,609.507233,565.497430,674.746933,32.470313
-12509.5,609.564966,565.497430,674.746933,32.470111
-12509,609.622700,565.497430,674.746933,32.469909
-12508.5,609.741494,565.497430,674.746933,32.469505
-12508,609.860287,565.497430,675.746928,32.469101
-12507.5,609.979081,565.497430,675.746928,32.468697
-12507,610.097874,565.497430,675.746928,32.468292
-12506.5,610.216668,565.497430,675.746928,32.467888
-12506,610.335462,565.497430,675.746928,32.467484
-12505.5,610.454255,565.497430,677.246922,32.467080
-12505,610.573049,565.497430,677.246922,32.466676
-12504.5,610.691842,565.497430,677.246922,32.466271
-12504,610.810636,565.747428,677.246922,32.465867
-12503.5,610.933871,565.747428,677.246922,32.465463
-12503,611.057107,565.747428,678.996914,32.465059
-12502.5,611.180342,565.747428,678.996914,32.464655
-12502,611.303578,565.747428,678.996914,32.464251
-12501.5,611.426813,565.747428,678.996914,32.463846
